Year,COUNTY,OSHPD_ID,Facility Name,Licensed Bed Classification,License Bed Designation,Licensed Bed Day,Discharges,Census Day,Intra Hospital Transfer from Critical Care
2011.0,Los Angeles,106190380.0,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,General Acute Care,Intensive Care,1825.0,85.0,1263.0,274
2011.0,Los Angeles,106190382.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,General Acute Care,Intensive Care,10220.0,370.0,5150.0,2887
2011.0,Los Angeles,106190385.0,PROVIDENCE HOLY CROSS MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,561.0,8375.0,1476
2011.0,Los Angeles,106190392.0,GOOD SAMARITAN HOSPITAL-LOS ANGELES,General Acute Care,Intensive Care,21170.0,795.0,8686.0,2345
2011.0,Los Angeles,106190400.0,HUNTINGTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,14235.0,243.0,7345.0,1746
2011.0,Los Angeles,106190413.0,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,General Acute Care,Intensive Care,2920.0,190.0,2312.0,481
2011.0,Los Angeles,106190422.0,TORRANCE MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,468.0,7284.0,2067
2011.0,Los Angeles,106190429.0,KAISER FND HOSP - LOS ANGELES,General Acute Care,Intensive Care,29200.0,1681.0,23092.0,4823
2011.0,Los Angeles,106190431.0,KAISER FND HOSP - SOUTH BAY,General Acute Care,Intensive Care,3650.0,173.0,2563.0,677
2011.0,Los Angeles,106190432.0,KAISER FND HOSP - PANORAMA CITY,General Acute Care,Intensive Care,8760.0,226.0,3000.0,1812
2011.0,Los Angeles,106190434.0,KAISER FND HOSP - WEST LA,General Acute Care,Intensive Care,12045.0,240.0,4091.0,973
2011.0,Los Angeles,106190449.0,KINDRED HOSPITAL - LA MIRADA,General Acute Care,Intensive Care,2190.0,57.0,1178.0,133
2011.0,Los Angeles,106190458.0,KINDRED HOSPITAL - SAN GABRIEL VALLEY,General Acute Care,Intensive Care,2190.0,72.0,2162.0,121
2011.0,Los Angeles,106190468.0,PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS,General Acute Care,Intensive Care,730.0,26.0,706.0,39
2011.0,Los Angeles,106190470.0,PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE,General Acute Care,Intensive Care,10220.0,792.0,8277.0,1082
2011.0,Los Angeles,106190475.0,COMMUNITY HOSPITAL OF LONG BEACH,General Acute Care,Intensive Care,7300.0,255.0,2227.0,7
2011.0,Los Angeles,106190500.0,MARINA DEL REY HOSPITAL,General Acute Care,Intensive Care,4380.0,235.0,2527.0,391
2011.0,Los Angeles,106190517.0,PROVIDENCE TARZANA MEDICAL CENTER,General Acute Care,Intensive Care,6205.0,341.0,2191.0,0
2011.0,Los Angeles,106190521.0,MEMORIAL HOSPITAL OF GARDENA,General Acute Care,Intensive Care,1825.0,278.0,3492.0,614
2011.0,Los Angeles,106190522.0,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,General Acute Care,Intensive Care,4380.0,185.0,3513.0,843
2011.0,Los Angeles,106190524.0,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,General Acute Care,Intensive Care,1825.0,158.0,1839.0,498
2011.0,Los Angeles,106190525.0,LONG BEACH MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,22265.0,734.0,15339.0,3212
2011.0,Los Angeles,106190529.0,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,General Acute Care,Intensive Care,5465.0,152.0,2799.0,773
2011.0,Los Angeles,106190534.0,OLYMPIA MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,101.0,1887.0,344
2011.0,Los Angeles,106190541.0,MONROVIA MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,61.0,1448.0,138
2011.0,Los Angeles,106190547.0,MONTEREY PARK HOSPITAL,General Acute Care,Intensive Care,1460.0,81.0,1198.0,178
2011.0,Los Angeles,106190552.0,MOTION PICTURE AND TELEVISION HOSPITAL,General Acute Care,Intensive Care,1460.0,0.0,0.0,0
2011.0,Los Angeles,106190555.0,CEDARS SINAI MEDICAL CENTER,General Acute Care,Intensive Care,43800.0,1276.0,23441.0,5316
2011.0,Los Angeles,106190568.0,NORTHRIDGE HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,211.0,4279.0,773
2011.0,Los Angeles,106190570.0,NORWALK COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,165.0,2046.0,317
2011.0,Los Angeles,106190587.0,PACIFIC HOSPITAL OF LONG BEACH,General Acute Care,Intensive Care,2920.0,121.0,1705.0,990
2011.0,Los Angeles,106190599.0,PROMISE HOSPITAL OF EAST LOS ANGELES-SUBURBAN CAMPUS,General Acute Care,Intensive Care,2555.0,82.0,2169.0,204
2011.0,Los Angeles,106190630.0,POMONA VALLEY HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,9490.0,539.0,8331.0,1544
2011.0,Los Angeles,106190631.0,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,General Acute Care,Intensive Care,8760.0,124.0,5949.0,1978
2011.0,Los Angeles,106190636.0,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,General Acute Care,Intensive Care,4380.0,226.0,3700.0,752
2011.0,Los Angeles,106190661.0,SILVER LAKE MEDICAL CENTER-DOWNTOWN CAMPUS,General Acute Care,Intensive Care,4380.0,123.0,2505.0,229
2011.0,Los Angeles,106190673.0,SAN DIMAS COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,198.0,1938.0,340
2011.0,Los Angeles,106190680.0,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,General Acute Care,Intensive Care,4380.0,186.0,2307.0,752
2011.0,Los Angeles,106190687.0,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HO,General Acute Care,Intensive Care,9490.0,450.0,6548.0,1054
2011.0,Los Angeles,106190696.0,PACIFICA HOSPITAL OF THE VALLEY,General Acute Care,Intensive Care,2555.0,155.0,1588.0,365
2011.0,Los Angeles,106190708.0,SHERMAN OAKS HOSPITAL,General Acute Care,Intensive Care,2920.0,180.0,2725.0,398
2011.0,Los Angeles,106190754.0,ST. FRANCIS MEDICAL CENTER,General Acute Care,Intensive Care,13140.0,707.0,9979.0,1582
2011.0,Los Angeles,106190756.0,ST. JOHNS HEALTH CENTER,General Acute Care,Intensive Care,8395.0,810.0,7428.0,2015
2011.0,Los Angeles,106190758.0,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,General Acute Care,Intensive Care,13870.0,658.0,10542.0,1204
2011.0,Los Angeles,106190762.0,ST. VINCENT MEDICAL CENTER,General Acute Care,Intensive Care,24455.0,1481.0,4085.0,0
2011.0,Los Angeles,106190766.0,COAST PLAZA DOCTORS HOSPITAL,General Acute Care,Intensive Care,1460.0,97.0,1243.0,247
2011.0,Los Angeles,106190784.0,TEMPLE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2190.0,5.0,19.0,6
2011.0,Los Angeles,106190796.0,RONALD REAGAN UCLA MEDICAL CENTER,General Acute Care,Intensive Care,43800.0,1918.0,42532.0,6213
2011.0,Los Angeles,106190812.0,VALLEY PRESBYTERIAN HOSPITAL,General Acute Care,Intensive Care,10950.0,580.0,5002.0,823
2011.0,Los Angeles,106190818.0,VERDUGO HILLS HOSPITAL,General Acute Care,Intensive Care,2190.0,158.0,1678.0,292
2011.0,Los Angeles,106190854.0,LOS ANGELES METROPOLITAN MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,61.0,954.0,90
2011.0,Los Angeles,106190857.0,"DOCTORS HOSPITAL OF WEST COVINA, INC",General Acute Care,Intensive Care,1095.0,0.0,0.0,0
2011.0,Los Angeles,106190859.0,WEST HILLS HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,9125.0,343.0,6241.0,1258
2011.0,Los Angeles,106190878.0,WHITE MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,14235.0,1472.0,11358.0,1856
2011.0,Los Angeles,106190883.0,WHITTIER HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,5840.0,305.0,3456.0,1280
2011.0,Los Angeles,106190949.0,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,General Acute Care,Intensive Care,4380.0,224.0,3264.0,908
2011.0,Los Angeles,106191216.0,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",General Acute Care,Intensive Care,4745.0,0.0,0.0,0
2011.0,Los Angeles,106191227.0,LAC/HARBOR-UCLA MEDICAL CENTER,General Acute Care,Intensive Care,16790.0,505.0,10874.0,1911
2011.0,Los Angeles,106191228.0,LAC+USC MEDICAL CENTER,General Acute Care,Intensive Care,47450.0,2245.0,35517.0,5535
2011.0,Los Angeles,106191231.0,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,General Acute Care,Intensive Care,15330.0,322.0,4190.0,1043
2011.0,Los Angeles,106191306.0,LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,General Acute Care,Intensive Care,8760.0,43.0,876.0,89
2011.0,Los Angeles,106191450.0,KAISER FND HOSP - WOODLAND HILLS,General Acute Care,Intensive Care,4015.0,125.0,2002.0,539
2011.0,Los Angeles,106194219.0,KECK HOSPITAL OF USC,General Acute Care,Intensive Care,30660.0,435.0,19420.0,3517
2011.0,Los Angeles,106196035.0,KAISER FND HOSP - BALDWIN PARK,General Acute Care,Intensive Care,4380.0,233.0,2866.0,818
2011.0,Los Angeles,106196168.0,EARL AND LORRAINE MILLER CHILDRENS HOSPITAL,General Acute Care,Intensive Care,7300.0,415.0,6150.0,1103
2011.0,Los Angeles,106196403.0,KAISER FOUNDATION HOSPITAL - DOWNEY,General Acute Care,Intensive Care,13870.0,284.0,3896.0,897
2011.0,Los Angeles,106196405.0,PALMDALE REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,627.0,6229.0,1491
2011.0,Madera,106201281.0,MADERA COMMUNITY HOSPITAL,General Acute Care,Intensive Care,3650.0,541.0,2070.0,440
2011.0,Madera,106204019.0,CHILDRENS HOSPITAL CENTRAL CALIFORNIA,General Acute Care,Intensive Care,14218.0,240.0,8764.0,982
2011.0,Marin,106210992.0,KAISER FND HOSP - SAN RAFAEL,General Acute Care,Intensive Care,4380.0,199.0,2431.0,1102
2011.0,Marin,106211006.0,MARIN GENERAL HOSPITAL,General Acute Care,Intensive Care,3650.0,151.0,3132.0,695
2011.0,Marin,106214034.0,NOVATO COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,188.0,1267.0,196
2011.0,Mendocino,106230949.0,FRANK R HOWARD MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,88.0,603.0,119
2011.0,Mendocino,106231013.0,MENDOCINO COAST DISTRICT HOSPITAL,General Acute Care,Intensive Care,1460.0,110.0,776.0,141
2011.0,Mendocino,106231396.0,UKIAH VALLEY MEDICAL CENTER/HOSPITAL DRIVE,General Acute Care,Intensive Care,2190.0,193.0,1286.0,213
2011.0,Merced,106240924.0,MEMORIAL HOSPITAL LOS BANOS,General Acute Care,Intensive Care,1460.0,17.0,152.0,21
2011.0,Merced,106240942.0,MERCY MEDICAL CENTER - MERCED,General Acute Care,Intensive Care,7300.0,460.0,4792.0,919
2011.0,Mono,106260011.0,MAMMOTH HOSPITAL,General Acute Care,Intensive Care,730.0,17.0,76.0,27
2011.0,Monterey,106270744.0,COMMUNITY HOSPITAL MONTEREY PENINSULA,General Acute Care,Intensive Care,3650.0,57.0,1296.0,409
2011.0,Monterey,106270777.0,GEORGE L MEE MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,60.0,372.0,11
2011.0,Monterey,106270875.0,SALINAS VALLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2190.0,146.0,2200.0,579
2011.0,Monterey,106274043.0,NATIVIDAD MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,180.0,2059.0,430
2011.0,Napa,106281047.0,QUEEN OF THE VALLEY HOSPITAL - NAPA,General Acute Care,Intensive Care,5840.0,312.0,3876.0,1103
2011.0,Napa,106281078.0,ST. HELENA HOSPITAL,General Acute Care,Intensive Care,4380.0,205.0,3257.0,642
2011.0,Nevada,106291023.0,SIERRA NEVADA MEMORIAL HOSPITAL,General Acute Care,Intensive Care,730.0,83.0,733.0,193
2011.0,Nevada,106291053.0,TAHOE FOREST HOSPITAL,General Acute Care,Intensive Care,2190.0,152.0,847.0,188
2011.0,Orange,106300032.0,CHILDRENS HOSPITAL OF ORANGE COUNTY,General Acute Care,Intensive Care,19710.0,926.0,12009.0,1929
2011.0,Orange,106300225.0,ORANGE COAST MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,7665.0,353.0,5392.0,1568
2011.0,Orange,106301097.0,ANAHEIM GENERAL HOSPITAL,General Acute Care,Intensive Care,4380.0,64.0,900.0,114
2011.0,Orange,106301098.0,AHMC ANAHEIM REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,8030.0,1025.0,4457.0,1262
2011.0,Orange,106301127.0,KINDRED HOSPITAL BREA,General Acute Care,Intensive Care,1460.0,139.0,1495.0,93
2011.0,Orange,106301132.0,KAISER FND HOSP - ANAHEIM,General Acute Care,Intensive Care,4380.0,196.0,3940.0,1003
2011.0,Orange,106301140.0,CHAPMAN MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,204.0,1206.0,245
2011.0,Orange,106301167.0,KINDRED HOSPITAL - SANTA ANA,General Acute Care,Intensive Care,2555.0,65.0,2390.0,146
2011.0,Orange,106301175.0,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,General Acute Care,Intensive Care,13140.0,667.0,10407.0,1493
2011.0,Orange,106301188.0,WESTERN MEDICAL CENTER HOSPITAL - ANAHEIM,General Acute Care,Intensive Care,8030.0,29.0,2516.0,235
2011.0,Orange,106301205.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,General Acute Care,Intensive Care,13919.0,235.0,6118.0,2134
2011.0,Orange,106301209.0,HUNTINGTON BEACH HOSPITAL,General Acute Care,Intensive Care,2190.0,109.0,1220.0,239
2011.0,Orange,106301234.0,LA PALMA INTERCOMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,78.0,1016.0,136
2011.0,Orange,106301248.0,LOS ALAMITOS MEDICAL CENTER,General Acute Care,Intensive Care,3285.0,323.0,3367.0,574
2011.0,Orange,106301258.0,COASTAL COMMUNITIES HOSPITAL,General Acute Care,Intensive Care,3285.0,158.0,1581.0,305
2011.0,Orange,106301262.0,MISSION HOSPITAL REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,13140.0,345.0,5275.0,1076
2011.0,Orange,106301279.0,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,General Acute Care,Intensive Care,23620.0,1416.0,16989.0,3298
2011.0,Orange,106301283.0,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,180.0,3158.0,585
2011.0,Orange,106301297.0,PLACENTIA LINDA HOSPITAL,General Acute Care,Intensive Care,1460.0,97.0,674.0,100
2011.0,Orange,106301317.0,SADDLEBACK MEMORIAL MEDICAL CENTER,General Acute Care,Intensive Care,11315.0,377.0,6237.0,2239
2011.0,Orange,106301325.0,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,General Acute Care,Intensive Care,2555.0,118.0,1531.0,351
2011.0,Orange,106301337.0,MISSION HOSPITAL LAGUNA BEACH,General Acute Care,Intensive Care,3650.0,209.0,1334.0,268
2011.0,Orange,106301340.0,ST. JOSEPH HOSPITAL - ORANGE,General Acute Care,Intensive Care,11680.0,564.0,7221.0,2415
2011.0,Orange,106301342.0,ST. JUDE MEDICAL CENTER,General Acute Care,Intensive Care,18980.0,1472.0,14612.0,3541
2011.0,Orange,106301357.0,NEWPORT SPECIALTY HOSPITAL,General Acute Care,Intensive Care,5475.0,12.0,1957.0,54
2011.0,Orange,106301379.0,WEST ANAHEIM MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,143.0,1843.0,379
2011.0,Orange,106301380.0,KINDRED HOSPITAL WESTMINSTER,General Acute Care,Intensive Care,5840.0,135.0,5471.0,505
2011.0,Orange,106301566.0,WESTERN MEDICAL CENTER - SANTA ANA,General Acute Care,Intensive Care,15330.0,603.0,6949.0,417
2011.0,Orange,106304045.0,HOAG HOSPITAL IRVINE,General Acute Care,Intensive Care,4380.0,134.0,2009.0,694
2011.0,Orange,106304113.0,CHILDRENS HOSPITAL AT MISSION,General Acute Care,Intensive Care,2920.0,202.0,757.0,138
2011.0,Orange,106304306.0,KAISER FND HOSP - IRVINE,General Acute Care,Intensive Care,7300.0,174.0,2263.0,514
2011.0,Placer,106310791.0,SUTTER AUBURN FAITH HOSPITAL,General Acute Care,Intensive Care,1460.0,131.0,1563.0,622
2011.0,Placer,106311000.0,SUTTER ROSEVILLE MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,816.0,7089.0,1920
2011.0,Placer,106314024.0,KAISER FND HOSP - ROSEVILLE,General Acute Care,Intensive Care,9840.0,503.0,6752.0,2589
2011.0,Riverside,106331152.0,CORONA REGIONAL MEDICAL CENTER-MAIN,General Acute Care,Intensive Care,6570.0,560.0,5295.0,757
2011.0,Riverside,106331164.0,DESERT REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,8395.0,522.0,7301.0,925
2011.0,Riverside,106331168.0,EISENHOWER MEDICAL CENTER,General Acute Care,Intensive Care,23360.0,343.0,6286.0,1654
2011.0,Riverside,106331194.0,HEMET VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,6570.0,423.0,4899.0,485
2011.0,Riverside,106331216.0,JOHN F KENNEDY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,5840.0,379.0,3417.0,670
2011.0,Riverside,106331293.0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,207.0,3587.0,602
2011.0,Riverside,106331312.0,RIVERSIDE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,8030.0,345.0,6965.0,1789
2011.0,Riverside,106331326.0,SAN GORGONIO MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2190.0,180.0,1649.0,436
2011.0,Riverside,106332172.0,KINDRED HOSPITAL RIVERSIDE,General Acute Care,Intensive Care,2920.0,72.0,2631.0,280
2011.0,Riverside,106334001.0,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,General Acute Care,Intensive Care,3470.0,349.0,3905.0,914
2011.0,Riverside,106334018.0,MENIFEE VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,168.0,1593.0,175
2011.0,Riverside,106334025.0,KAISER FND HOSP - RIVERSIDE,General Acute Care,Intensive Care,4015.0,275.0,2885.0,589
2011.0,Riverside,106334048.0,KAISER FND HOSPITAL - MORENO VALLEY,General Acute Care,Intensive Care,1825.0,106.0,884.0,269
2011.0,Riverside,106334068.0,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,General Acute Care,Intensive Care,2555.0,128.0,1850.0,486
2011.0,Riverside,106334487.0,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,16060.0,823.0,11732.0,2282
2011.0,Riverside,106334589.0,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,General Acute Care,Intensive Care,3168.0,86.0,878.0,264
2011.0,Sacramento,106340913.0,KAISER FND HOSP - SACRAMENTO,General Acute Care,Intensive Care,9125.0,566.0,9215.0,2471
2011.0,Sacramento,106340947.0,MERCY GENERAL HOSPITAL,General Acute Care,Intensive Care,9490.0,222.0,9894.0,2636
2011.0,Sacramento,106340950.0,MERCY SAN JUAN HOSPITAL,General Acute Care,Intensive Care,16425.0,1058.0,11887.0,2961
2011.0,Sacramento,106340951.0,METHODIST HOSPITAL OF SACRAMENTO,General Acute Care,Intensive Care,3650.0,331.0,5486.0,1001
2011.0,Sacramento,106341006.0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,General Acute Care,Intensive Care,34310.0,1157.0,23082.0,2187
2011.0,Sacramento,106341051.0,SUTTER GENERAL HOSPITAL,General Acute Care,Intensive Care,8760.0,376.0,6816.0,1822
2011.0,Sacramento,106341052.0,SUTTER MEMORIAL HOSPITAL,General Acute Care,Intensive Care,8760.0,97.0,4091.0,1176
2011.0,Sacramento,106342344.0,KAISER FND HOSP - SOUTH SACRAMENTO,General Acute Care,Intensive Care,5930.0,238.0,3199.0,1119
2011.0,Sacramento,106344029.0,MERCY HOSPITAL - FOLSOM,General Acute Care,Intensive Care,2920.0,186.0,2920.0,320
2011.0,Sacramento,106344035.0,KINDRED HOSPITAL - SACRAMENTO,General Acute Care,Intensive Care,2190.0,36.0,2160.0,48
2011.0,San Benito,106350784.0,HAZEL HAWKINS MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,268.0,1179.0,223
2011.0,San Bernardino,106361105.0,BARSTOW COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,115.0,1209.0,326
2011.0,San Bernardino,106361144.0,CHINO VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,328.0,2059.0,296
2011.0,San Bernardino,106361166.0,MONTCLAIR HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,266.0,1797.0,278
2011.0,San Bernardino,106361223.0,KAISER FND HOSP - FONTANA,General Acute Care,Intensive Care,12410.0,778.0,10830.0,2191
2011.0,San Bernardino,106361245.0,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,General Acute Care,Intensive Care,2920.0,64.0,1326.0,302
2011.0,San Bernardino,106361246.0,LOMA LINDA UNIVERSITY MEDICAL CENTER,General Acute Care,Intensive Care,68985.0,7426.0,63208.0,6104
2011.0,San Bernardino,106361274.0,KINDRED HOSPITAL ONTARIO,General Acute Care,Intensive Care,2555.0,150.0,1480.0,171
2011.0,San Bernardino,106361308.0,REDLANDS COMMUNITY HOSPITAL,General Acute Care,Intensive Care,4380.0,187.0,3283.0,653
2011.0,San Bernardino,106361318.0,SAN ANTONIO COMMUNITY HOSPITAL,General Acute Care,Intensive Care,4380.0,282.0,3593.0,959
2011.0,San Bernardino,106361323.0,COMMUNITY HOSPITAL OF SAN BERNARDINO,General Acute Care,Intensive Care,4015.0,239.0,4329.0,788
2011.0,San Bernardino,106361339.0,ST. BERNARDINE MEDICAL CENTER,General Acute Care,Intensive Care,9855.0,825.0,13979.0,3855
2011.0,San Bernardino,106361343.0,ST. MARY REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,438.0,7053.0,1985
2011.0,San Bernardino,106361370.0,VICTOR VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,3650.0,49.0,2081.0,295
2011.0,San Bernardino,106362041.0,HI-DESERT MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,130.0,958.0,236
2011.0,San Bernardino,106364144.0,DESERT VALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,153.0,1906.0,376
2011.0,San Bernardino,106364188.0,KINDRED HOSPITAL RANCHO,General Acute Care,Intensive Care,2920.0,19.0,2753.0,176
2011.0,San Bernardino,106364231.0,ARROWHEAD REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,17520.0,1513.0,8143.0,1538
2011.0,San Bernardino,106364265.0,KAISER ONTARIO MEDICAL CENTER CAMPUS,General Acute Care,Intensive Care,1340.0,23.0,319.0,106
2011.0,San Bernardino,106364268.0,LOMA LINDA UNIVERSITY HEART AND SURGICAL HOSPITAL,General Acute Care,Intensive Care,1460.0,0.0,0.0,0
2011.0,San Diego,106370652.0,ALVARADO HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,6570.0,275.0,4112.0,1525
2011.0,San Diego,106370658.0,SCRIPPS MERCY HOSPITAL - CHULA VISTA,General Acute Care,Intensive Care,8760.0,716.0,7825.0,2222
2011.0,San Diego,106370673.0,RADY CHILDRENS HOSPITAL - SAN DIEGO,General Acute Care,Intensive Care,19710.0,1692.0,8561.0,0
2011.0,San Diego,106370689.0,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,General Acute Care,Intensive Care,1095.0,65.0,390.0,100
2011.0,San Diego,106370694.0,SHARP MEMORIAL HOSPITAL,General Acute Care,Intensive Care,18250.0,664.0,12843.0,3692
2011.0,San Diego,106370705.0,FALLBROOK HOSPITAL DISTRICT,General Acute Care,Intensive Care,1460.0,113.0,732.0,49
2011.0,San Diego,106370714.0,GROSSMONT HOSPITAL,General Acute Care,Intensive Care,25550.0,670.0,12372.0,2983
2011.0,San Diego,106370721.0,KINDRED HOSPITAL - SAN DIEGO,General Acute Care,Intensive Care,2920.0,13.0,2276.0,38
2011.0,San Diego,106370730.0,KAISER FND HOSP - SAN DIEGO,General Acute Care,Intensive Care,8760.0,564.0,6111.0,1026
2011.0,San Diego,106370744.0,SCRIPPS MERCY HOSPITAL,General Acute Care,Intensive Care,8030.0,501.0,6940.0,1858
2011.0,San Diego,106370755.0,PALOMAR MEDICAL CENTER,General Acute Care,Intensive Care,7665.0,618.0,10314.0,5157
2011.0,San Diego,106370759.0,PARADISE VALLEY HOSPITAL,General Acute Care,Intensive Care,3650.0,209.0,2627.0,624
2011.0,San Diego,106370771.0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,General Acute Care,Intensive Care,10585.0,487.0,9060.0,1074
2011.0,San Diego,106370780.0,TRI-CITY MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,162.0,2729.0,933
2011.0,San Diego,106370782.0,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,General Acute Care,Intensive Care,11680.0,1726.0,10221.0,1913
